DEB [20170705-10:21:34.822] thr=1   paramiko.transport: starting thread (client mode): 0x2bad470L
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-11:05:29.990] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-11:05:30.052] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-11:05:30.052] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-11:05:30.082] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-11:05:30.082] thr=1   paramiko.transport: userauth is OK
INF [20170705-11:05:30.098] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20170705-11:05:30.115] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20170705-11:05:30.145] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20170705-11:05:30.145] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20170705-11:05:30.161] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20170705-11:05:30.161] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20170705-11:05:30.161] thr=2   paramiko.transport: [chan 1] Max packet in: 32768 bytes
DEB [20170705-11:05:30.161] thr=1   paramiko.transport: [chan 0] EOF sent (0)
DEB [20170705-11:05:30.161] thr=1   paramiko.transport: [chan 1] Max packet out: 32768 bytes
DEB [20170705-11:05:30.161] thr=1   paramiko.transport: Secsh channel 1 opened.
DEB [20170705-11:05:30.209] thr=1   paramiko.transport: [chan 1] Sesch channel 1 request ok
DEB [20170705-11:05:30.209] thr=1   paramiko.transport: [chan 1] EOF received (1)
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: starting thread (client mode): 0x473dba8L
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-11:10:25.983] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-11:10:25.983] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-11:10:26.108] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-11:10:26.108] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-11:10:26.125] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-11:10:26.140] thr=1   paramiko.transport: userauth is OK
INF [20170705-11:10:26.155] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20170705-11:10:26.171] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20170705-11:10:26.203] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20170705-11:10:26.203] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20170705-11:10:26.217] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20170705-11:10:26.217] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20170705-11:10:26.217] thr=2   paramiko.transport: [chan 1] Max packet in: 32768 bytes
DEB [20170705-11:10:26.217] thr=1   paramiko.transport: [chan 0] EOF sent (0)
DEB [20170705-11:10:26.217] thr=1   paramiko.transport: [chan 1] Max packet out: 32768 bytes
DEB [20170705-11:10:26.217] thr=1   paramiko.transport: Secsh channel 1 opened.
DEB [20170705-11:10:26.265] thr=1   paramiko.transport: [chan 1] Sesch channel 1 request ok
DEB [20170705-11:10:26.265] thr=1   paramiko.transport: [chan 1] EOF received (1)
